,filepath,label
7058,../Data/preprocessed\cat - scottishfold\small-brown-striped-scottish-fold-260nw-777351154_jpg.rf.d2fb122321f1e640877bb993aed62247.jpg,cat - scottishfold
7059,../Data/preprocessed\cat - scottishfold\small-brown-striped-scottish-fold-260nw-777351154_jpg.rf.fc42b7cb765fcbac02a1775eea975b3b.jpg,cat - scottishfold
7060,../Data/preprocessed\cat - scottishfold\small-scottish-fold-kitten-on-260nw-737436526_jpg.rf.0d1f107b42b9c4615a9875321ecca34e.jpg,cat - scottishfold
7061,../Data/preprocessed\cat - scottishfold\small-scottish-fold-kitten-on-260nw-737436526_jpg.rf.47d1021443f435b39b996eadef18d405.jpg,cat - scottishfold
7062,../Data/preprocessed\cat - scottishfold\small-scottish-fold-kitten-on-260nw-737436526_jpg.rf.8dba55216a6e5dc8b366b4c5b2b21303.jpg,cat - scottishfold
7063,../Data/preprocessed\cat - scottishfold\surprised-look-blue-scottish-fold-260nw-262687745_jpg.rf.da3295be52f9c6be3dea854e54f363a1.jpg,cat - scottishfold
7064,../Data/preprocessed\cat - scottishfold\surprised-look-blue-scottish-fold-260nw-262687745_jpg.rf.db30999d93707b6fa1cc95b8013f2c40.jpg,cat - scottishfold
7065,../Data/preprocessed\cat - scottishfold\surprised-look-blue-scottish-fold-260nw-262687745_jpg.rf.edcf900558e9393e72cbbddfa20487fa.jpg,cat - scottishfold
7066,../Data/preprocessed\cat - scottishfold\white-scottish-fold-kitty-cat-260nw-446890750_jpg.rf.1e7086ab7e0c1b7bd99e666d16819654.jpg,cat - scottishfold
7067,../Data/preprocessed\cat - scottishfold\white-scottish-fold-kitty-cat-260nw-446890750_jpg.rf.707562c81760bc700a4c8d9638f1f388.jpg,cat - scottishfold
7068,../Data/preprocessed\cat - scottishfold\white-scottish-fold-kitty-cat-260nw-446890750_jpg.rf.cb607e43c67a98973447a28505212ee9.jpg,cat - scottishfold
7069,../Data/preprocessed\cat - scottishfold\woman-sitting-cat-cafe-dessert-260nw-584525572_jpg.rf.29405a0dbe4d5304b3856629b7717e7e.jpg,cat - scottishfold
7070,../Data/preprocessed\cat - scottishfold\woman-sitting-cat-cafe-dessert-260nw-584525572_jpg.rf.9daf52e2cb6f92c3d65e9adf228bb046.jpg,cat - scottishfold
7071,../Data/preprocessed\cat - scottishfold\woman-sitting-cat-cafe-dessert-260nw-584525572_jpg.rf.d2acf48c20ac8fa8451224878f375bec.jpg,cat - scottishfold
7072,../Data/preprocessed\cat - scottishfold\young-scottish-fold-cat-isolated-260nw-342266549_jpg.rf.4198a3429486b2d32cf69c12ea71a5cb.jpg,cat - scottishfold
7073,../Data/preprocessed\cat - scottishfold\young-scottish-fold-cat-isolated-260nw-342266549_jpg.rf.63a0b3993b1345e346773995a0600c23.jpg,cat - scottishfold
7074,../Data/preprocessed\cat - scottishfold\young-scottish-fold-cat-isolated-260nw-342266549_jpg.rf.c6ab1cea6ad81c23e5a45d20ed0725ae.jpg,cat - scottishfold
7075,../Data/preprocessed\cat - scottishfold\young-woman-holding-cat-reading-260nw-602016338_jpg.rf.b93d1a7b93b83eecfcc20a174753ddfd.jpg,cat - scottishfold
7076,../Data/preprocessed\cat - scottishfold\young-woman-holding-cat-reading-260nw-602016338_jpg.rf.d364d6439eeb3b9ab72223d396d36656.jpg,cat - scottishfold
7077,../Data/preprocessed\cat - scottishfold\young-woman-holding-cat-reading-260nw-602016338_jpg.rf.e358fa57e56a672dea5f101ff5ea085f.jpg,cat - scottishfold
7078,../Data/preprocessed\cat - siamese\Siamese_100_jpg.rf.54fd4f780b269b31b3c65c62c72d09d0.jpg,cat - siamese
7079,../Data/preprocessed\cat - siamese\Siamese_100_jpg.rf.96d3e83a9ecba7aee936f487e2604e94.jpg,cat - siamese
7080,../Data/preprocessed\cat - siamese\Siamese_100_jpg.rf.e4428aedf00f284c6a212b71f39bf993.jpg,cat - siamese
7081,../Data/preprocessed\cat - siamese\Siamese_101_jpg.rf.4367c3ab19a21e36221fbc245cdf71ad.jpg,cat - siamese
7082,../Data/preprocessed\cat - siamese\Siamese_101_jpg.rf.80d6741a726e9371cb994637a231c2db.jpg,cat - siamese
7083,../Data/preprocessed\cat - siamese\Siamese_101_jpg.rf.ba815e1701c5c793ab5a3fb62d7ea908.jpg,cat - siamese
7084,../Data/preprocessed\cat - siamese\Siamese_102_jpg.rf.34967f7c636face6372227f202867f2d.jpg,cat - siamese
7085,../Data/preprocessed\cat - siamese\Siamese_102_jpg.rf.76df7869f85e0bca9b93c740e45735d2.jpg,cat - siamese
7086,../Data/preprocessed\cat - siamese\Siamese_102_jpg.rf.af863014c8a680f80d12029c39d90c13.jpg,cat - siamese
7087,../Data/preprocessed\cat - siamese\Siamese_103_jpg.rf.0d21c3f1aee5bab23121bd05792e47ae.jpg,cat - siamese
7088,../Data/preprocessed\cat - siamese\Siamese_103_jpg.rf.1544cdc19761228a568e44a8c5ed83b3.jpg,cat - siamese
7089,../Data/preprocessed\cat - siamese\Siamese_103_jpg.rf.e1657aed89be83e5d5acc247312a75f6.jpg,cat - siamese
7090,../Data/preprocessed\cat - siamese\Siamese_104_jpg.rf.416335527e3f7bf29ba14a28cf9802bc.jpg,cat - siamese
7091,../Data/preprocessed\cat - siamese\Siamese_104_jpg.rf.50506545c5af2d1d53fc1c08c9fb7ec6.jpg,cat - siamese
7092,../Data/preprocessed\cat - siamese\Siamese_104_jpg.rf.cc3da7ce62cf2baf330055980d631e06.jpg,cat - siamese
7093,../Data/preprocessed\cat - siamese\Siamese_106_jpg.rf.44d47bd64f004da2f70e49e86b803c0e.jpg,cat - siamese
7094,../Data/preprocessed\cat - siamese\Siamese_106_jpg.rf.9ebac2ea143d544c326d0d8f96ee4cfe.jpg,cat - siamese
7095,../Data/preprocessed\cat - siamese\Siamese_106_jpg.rf.c90487e0d85ff07a8c018f8d630e7cc7.jpg,cat - siamese
7096,../Data/preprocessed\cat - siamese\Siamese_109_jpg.rf.923ac8e82dca9c2b5deb555b6afe5de2.jpg,cat - siamese
7097,../Data/preprocessed\cat - siamese\Siamese_109_jpg.rf.e630ceabe3474505042d9a2f0062a29e.jpg,cat - siamese
7098,../Data/preprocessed\cat - siamese\Siamese_109_jpg.rf.feb59a5cfde16b59c53eb7d000dd20e0.jpg,cat - siamese
7099,../Data/preprocessed\cat - siamese\Siamese_110_jpg.rf.6a16fa193b6490c3da97a4227ea773a0.jpg,cat - siamese
7100,../Data/preprocessed\cat - siamese\Siamese_110_jpg.rf.e951500accfaf267c648605fd5b38f54.jpg,cat - siamese
7101,../Data/preprocessed\cat - siamese\Siamese_110_jpg.rf.f811c8e3d7ceea381c34bff47e273ba4.jpg,cat - siamese
7102,../Data/preprocessed\cat - siamese\Siamese_111_jpg.rf.2243552012c22c5a262f5e4bdab93e74.jpg,cat - siamese
7103,../Data/preprocessed\cat - siamese\Siamese_111_jpg.rf.dd096cff7df244a3967b72e535553a76.jpg,cat - siamese
7104,../Data/preprocessed\cat - siamese\Siamese_111_jpg.rf.f2c0e3cf4b40ef720ed051d7f3ff8c99.jpg,cat - siamese
7105,../Data/preprocessed\cat - siamese\Siamese_112_jpg.rf.025c024d7b6dd4a5679ece7a8d8b3cb4.jpg,cat - siamese
7106,../Data/preprocessed\cat - siamese\Siamese_112_jpg.rf.09e367100960b49a6b097fc0d549ad92.jpg,cat - siamese
7107,../Data/preprocessed\cat - siamese\Siamese_112_jpg.rf.b509bcb110a9f15cbaecbc4178739b32.jpg,cat - siamese
7108,../Data/preprocessed\cat - siamese\Siamese_113_jpg.rf.40fbd1f97d43b55a200f315186760a91.jpg,cat - siamese
7109,../Data/preprocessed\cat - siamese\Siamese_113_jpg.rf.5f4ea91c131af6e23ef4838e84e86156.jpg,cat - siamese
7110,../Data/preprocessed\cat - siamese\Siamese_113_jpg.rf.9a299429478ba01b9a9b97fd2962ba48.jpg,cat - siamese
7111,../Data/preprocessed\cat - siamese\Siamese_114_jpg.rf.034ee38846d25677342067e7d6d55507.jpg,cat - siamese
7112,../Data/preprocessed\cat - siamese\Siamese_114_jpg.rf.6d4cd0ea4a8a6aaa9ca4a0508cf505b2.jpg,cat - siamese
7113,../Data/preprocessed\cat - siamese\Siamese_115_jpg.rf.00b5ed598296ad8bf34dea18d689358b.jpg,cat - siamese
7114,../Data/preprocessed\cat - siamese\Siamese_115_jpg.rf.2b1a3be97de0d1939d9856f71ab5dc04.jpg,cat - siamese
7115,../Data/preprocessed\cat - siamese\Siamese_115_jpg.rf.8dd4af626b0ea72bd9ed95a75570d77b.jpg,cat - siamese
7116,../Data/preprocessed\cat - siamese\Siamese_116_jpg.rf.37cc0fa6aa84bc53960862ab21604642.jpg,cat - siamese
7117,../Data/preprocessed\cat - siamese\Siamese_116_jpg.rf.92af868c366f821859f3252e3b8aac78.jpg,cat - siamese
7118,../Data/preprocessed\cat - siamese\Siamese_116_jpg.rf.d891476c837ab7eaa7383dfb954e8768.jpg,cat - siamese
7119,../Data/preprocessed\cat - siamese\Siamese_117_jpg.rf.1b65f6d8d01b84dfcfbfce098a5a1ddb.jpg,cat - siamese
7120,../Data/preprocessed\cat - siamese\Siamese_117_jpg.rf.e4938cfa5dfc6ea2c9e207c7a2e42702.jpg,cat - siamese
7121,../Data/preprocessed\cat - siamese\Siamese_117_jpg.rf.ee86bdd5b37d70f3c4d7845b9a2b99bd.jpg,cat - siamese
7122,../Data/preprocessed\cat - siamese\Siamese_119_jpg.rf.7053d975e58e4a4d1f279216aba7c08f.jpg,cat - siamese
7123,../Data/preprocessed\cat - siamese\Siamese_119_jpg.rf.99e159fa4e871f8ff8fbf00540a5651e.jpg,cat - siamese
7124,../Data/preprocessed\cat - siamese\Siamese_119_jpg.rf.fb4c113fb432f568abaeb4087eead509.jpg,cat - siamese
7125,../Data/preprocessed\cat - siamese\Siamese_120_jpg.rf.0ee9653467791944da07755283d922ef.jpg,cat - siamese
7126,../Data/preprocessed\cat - siamese\Siamese_120_jpg.rf.5589f0e38ec1d3fc72f31679f27b1fe2.jpg,cat - siamese
7127,../Data/preprocessed\cat - siamese\Siamese_120_jpg.rf.d355652936f34a8918922da946987c82.jpg,cat - siamese
7128,../Data/preprocessed\cat - siamese\Siamese_122_jpg.rf.42db8155bedc6829d74b754a9347a3ca.jpg,cat - siamese
7129,../Data/preprocessed\cat - siamese\Siamese_122_jpg.rf.6c747ce7bfea643a8db5412675dcb534.jpg,cat - siamese
7130,../Data/preprocessed\cat - siamese\Siamese_122_jpg.rf.d0cf33a32ea105970dc0720e1959320b.jpg,cat - siamese
7131,../Data/preprocessed\cat - siamese\Siamese_125_jpg.rf.4bc41367a8747ba1a1dfb3ed247f7c5b.jpg,cat - siamese
7132,../Data/preprocessed\cat - siamese\Siamese_125_jpg.rf.98a2671b158d4d35e25ea02341817e8e.jpg,cat - siamese
7133,../Data/preprocessed\cat - siamese\Siamese_125_jpg.rf.b0e499cc55ffec780812be807c676361.jpg,cat - siamese
7134,../Data/preprocessed\cat - siamese\Siamese_126_jpg.rf.8c48a593c107e3d881313390eaa94c3e.jpg,cat - siamese
7135,../Data/preprocessed\cat - siamese\Siamese_126_jpg.rf.a8842222ba51b28caf9ee13402021e74.jpg,cat - siamese
7136,../Data/preprocessed\cat - siamese\Siamese_126_jpg.rf.ae8d7f6843a822a6e700f9cf068c75c4.jpg,cat - siamese
7137,../Data/preprocessed\cat - siamese\Siamese_127_jpg.rf.14109990a3bcec61cfcac5a011873e46.jpg,cat - siamese
7138,../Data/preprocessed\cat - siamese\Siamese_127_jpg.rf.5d11d0368c0b254f944e1aa0a656351e.jpg,cat - siamese
7139,../Data/preprocessed\cat - siamese\Siamese_127_jpg.rf.9bfc9a1a7b31eb4794f5305e3e7ca0d9.jpg,cat - siamese
7140,../Data/preprocessed\cat - siamese\Siamese_128_jpg.rf.d21b4cdeb60b2924d23a5d9cc5845995.jpg,cat - siamese
7141,../Data/preprocessed\cat - siamese\Siamese_128_jpg.rf.eb8ad639de34dd7e2e93865fbb29d85e.jpg,cat - siamese
7142,../Data/preprocessed\cat - siamese\Siamese_128_jpg.rf.f4620d3a356a4ad0f568526fc7c4d247.jpg,cat - siamese
7143,../Data/preprocessed\cat - siamese\Siamese_129_jpg.rf.67f083766e250cf1d9e7f5831c1a52e7.jpg,cat - siamese
7144,../Data/preprocessed\cat - siamese\Siamese_129_jpg.rf.baa32b123ccf23711a101cba2b8b4352.jpg,cat - siamese
7145,../Data/preprocessed\cat - siamese\Siamese_131_jpg.rf.8927e21b8b614a3c7fd500c87963b25a.jpg,cat - siamese
7146,../Data/preprocessed\cat - siamese\Siamese_131_jpg.rf.ae66d2d60b1f0e5e2a3d314dc0356693.jpg,cat - siamese
7147,../Data/preprocessed\cat - siamese\Siamese_131_jpg.rf.f81641c9c3661ae86b585967f6a121a0.jpg,cat - siamese
7148,../Data/preprocessed\cat - siamese\Siamese_133_jpg.rf.cf9a630e8f1fa9f98675fd1e7567da7d.jpg,cat - siamese
7149,../Data/preprocessed\cat - siamese\Siamese_133_jpg.rf.df39bf0ae1d9eabd64535485acfa5434.jpg,cat - siamese
7150,../Data/preprocessed\cat - siamese\Siamese_133_jpg.rf.e555fc22c21a04a82fde86192d65965b.jpg,cat - siamese
7151,../Data/preprocessed\cat - siamese\Siamese_136_jpg.rf.3d1c957c3ca8a5ab3575379cd9a37ff0.jpg,cat - siamese
7152,../Data/preprocessed\cat - siamese\Siamese_136_jpg.rf.9ca7b2c06835f6010e0bf3529a550e1d.jpg,cat - siamese
7153,../Data/preprocessed\cat - siamese\Siamese_136_jpg.rf.bb1ba4ace95c54ce59673e44574b378c.jpg,cat - siamese
7154,../Data/preprocessed\cat - siamese\Siamese_137_jpg.rf.259e79a3a021384b4573f07519c6417b.jpg,cat - siamese
7155,../Data/preprocessed\cat - siamese\Siamese_137_jpg.rf.63c885136e296d335dd48b16c2a9aba2.jpg,cat - siamese
7156,../Data/preprocessed\cat - siamese\Siamese_137_jpg.rf.653da6c53799e0ae7e31496d43d114b1.jpg,cat - siamese
7157,../Data/preprocessed\cat - siamese\Siamese_138_jpg.rf.48ed73cf7a465dec1672b9ac96b2907e.jpg,cat - siamese
7158,../Data/preprocessed\cat - siamese\Siamese_138_jpg.rf.5628eabc5a5ddc940abaf01849268255.jpg,cat - siamese
7159,../Data/preprocessed\cat - siamese\Siamese_138_jpg.rf.849de427f4ef559c93c4bf3b7213a702.jpg,cat - siamese
7160,../Data/preprocessed\cat - siamese\Siamese_140_jpg.rf.37b23eef665e7d655859363a56b5fcad.jpg,cat - siamese
7161,../Data/preprocessed\cat - siamese\Siamese_140_jpg.rf.37f60ccef9869d0146fae0db9840ec88.jpg,cat - siamese
7162,../Data/preprocessed\cat - siamese\Siamese_140_jpg.rf.6a3606a7fa24188494933e8d91556ed3.jpg,cat - siamese
7163,../Data/preprocessed\cat - siamese\Siamese_141_jpg.rf.aa0a7d8722b5b8b4ca05375bbe858b76.jpg,cat - siamese
7164,../Data/preprocessed\cat - siamese\Siamese_141_jpg.rf.df1a03517bf2dc4955964abdc781cdf8.jpg,cat - siamese
7165,../Data/preprocessed\cat - siamese\Siamese_141_jpg.rf.e40e272bbef0889e0104ba9427606396.jpg,cat - siamese
7166,../Data/preprocessed\cat - siamese\Siamese_142_jpg.rf.18d45cdde8b537ffee3c4d87eedbbac0.jpg,cat - siamese
7167,../Data/preprocessed\cat - siamese\Siamese_142_jpg.rf.cbb9493321d561d2a97417e61043ea61.jpg,cat - siamese
7168,../Data/preprocessed\cat - siamese\Siamese_142_jpg.rf.fec1f80edb35c7fb47258064ae1a6253.jpg,cat - siamese
7169,../Data/preprocessed\cat - siamese\Siamese_143_jpg.rf.5f4ea1774e87758e106250ce8a325680.jpg,cat - siamese
7170,../Data/preprocessed\cat - siamese\Siamese_143_jpg.rf.a60c73e81f22f89b9321008c8b364ffa.jpg,cat - siamese
7171,../Data/preprocessed\cat - siamese\Siamese_143_jpg.rf.e801e10985e46f144b1fd21ccd755989.jpg,cat - siamese
7172,../Data/preprocessed\cat - siamese\Siamese_144_jpg.rf.7faeb6f3995fc6a3e61fc2f70900b64c.jpg,cat - siamese
7173,../Data/preprocessed\cat - siamese\Siamese_144_jpg.rf.b984c85375558b9b55fbc2045224527e.jpg,cat - siamese
7174,../Data/preprocessed\cat - siamese\Siamese_144_jpg.rf.d2b1a2beea7e01c4154b4bb07b1aec0a.jpg,cat - siamese
7175,../Data/preprocessed\cat - siamese\Siamese_146_jpg.rf.91ccdbea994fd8daf7dfe912ad9af88e.jpg,cat - siamese
7176,../Data/preprocessed\cat - siamese\Siamese_146_jpg.rf.c6a23ae47238033282957b70de60eb11.jpg,cat - siamese
7177,../Data/preprocessed\cat - siamese\Siamese_147_jpg.rf.bdb25e5f7dc4a13f32d4b42a4cd587b7.jpg,cat - siamese
7178,../Data/preprocessed\cat - siamese\Siamese_147_jpg.rf.e4811e23a4764a2803a35d3807f27196.jpg,cat - siamese
7179,../Data/preprocessed\cat - siamese\Siamese_147_jpg.rf.e5196230ef63150686e9040572cfa303.jpg,cat - siamese
7180,../Data/preprocessed\cat - siamese\Siamese_148_jpg.rf.01fb3819bc0318e48160b5e06ca60e87.jpg,cat - siamese
7181,../Data/preprocessed\cat - siamese\Siamese_148_jpg.rf.14be6278090701f332299363effee699.jpg,cat - siamese
7182,../Data/preprocessed\cat - siamese\Siamese_148_jpg.rf.821735e2c58f7951513d6b4b882a917a.jpg,cat - siamese
7183,../Data/preprocessed\cat - siamese\Siamese_149_jpg.rf.2af52b91fab40be53a2e8d29d097a428.jpg,cat - siamese
7184,../Data/preprocessed\cat - siamese\Siamese_149_jpg.rf.7049c7daddf53cf9d1d8e59e0106342c.jpg,cat - siamese
7185,../Data/preprocessed\cat - siamese\Siamese_149_jpg.rf.78cb0492d3e3a9ed2120defc5f01f848.jpg,cat - siamese
7186,../Data/preprocessed\cat - siamese\Siamese_150_jpg.rf.07c189753408ff7a1d30d72c46a54715.jpg,cat - siamese
7187,../Data/preprocessed\cat - siamese\Siamese_150_jpg.rf.16546aef48d6a740c690fdf1d2602ce3.jpg,cat - siamese
7188,../Data/preprocessed\cat - siamese\Siamese_150_jpg.rf.ad58232f3b1cc9830b07bea237d2c0d5.jpg,cat - siamese
7189,../Data/preprocessed\cat - siamese\Siamese_151_jpg.rf.841d6740e80eea845aaf7a766638a276.jpg,cat - siamese
7190,../Data/preprocessed\cat - siamese\Siamese_151_jpg.rf.bd5d148ebc989ab5292c47d66cd6864f.jpg,cat - siamese
7191,../Data/preprocessed\cat - siamese\Siamese_151_jpg.rf.ebf2d2f456d4708b54df762ed4c0fc7f.jpg,cat - siamese
7192,../Data/preprocessed\cat - siamese\Siamese_152_jpg.rf.4dbfe80b2e660f15e648fb5d541fbf08.jpg,cat - siamese
7193,../Data/preprocessed\cat - siamese\Siamese_152_jpg.rf.f41e6dd1a4bcc3d771138c8b1df2d233.jpg,cat - siamese
7194,../Data/preprocessed\cat - siamese\Siamese_152_jpg.rf.f90fee0e4569b94004d3078d64dd3145.jpg,cat - siamese
7195,../Data/preprocessed\cat - siamese\Siamese_153_jpg.rf.2dbf5b9ff696b6a0353cc9de3cacce73.jpg,cat - siamese
7196,../Data/preprocessed\cat - siamese\Siamese_153_jpg.rf.8c7e1bc16109f842e585837843735af0.jpg,cat - siamese
7197,../Data/preprocessed\cat - siamese\Siamese_153_jpg.rf.a17cc366e28ece5d5db5e4521a6d2e3a.jpg,cat - siamese
7198,../Data/preprocessed\cat - siamese\Siamese_155_jpg.rf.52c2dc85ff38d27e69772cf4cf7b2944.jpg,cat - siamese
7199,../Data/preprocessed\cat - siamese\Siamese_155_jpg.rf.99ed592083183d7b45d0301208446cf0.jpg,cat - siamese
7200,../Data/preprocessed\cat - siamese\Siamese_155_jpg.rf.dabb14e46833a0d874f30e5b9c47c557.jpg,cat - siamese
7201,../Data/preprocessed\cat - siamese\Siamese_158_jpg.rf.1343846692e692320323a201cb963b09.jpg,cat - siamese
7202,../Data/preprocessed\cat - siamese\Siamese_158_jpg.rf.cb0a8791e9647c188bef47d0c9a20db4.jpg,cat - siamese
7203,../Data/preprocessed\cat - siamese\Siamese_158_jpg.rf.f0111444109811d2672b83309805719f.jpg,cat - siamese
7204,../Data/preprocessed\cat - siamese\Siamese_159_jpg.rf.2a2d7ba3db7e17fe37ac1bbe1c3bd100.jpg,cat - siamese
7205,../Data/preprocessed\cat - siamese\Siamese_159_jpg.rf.7adba3bda4c95f6fadf0dc2781a16074.jpg,cat - siamese
7206,../Data/preprocessed\cat - siamese\Siamese_159_jpg.rf.80b8523e8368e760252374b0dd5b06d9.jpg,cat - siamese
7207,../Data/preprocessed\cat - siamese\Siamese_161_jpg.rf.13ed6d898fa4b73af5e779254f748200.jpg,cat - siamese
7208,../Data/preprocessed\cat - siamese\Siamese_161_jpg.rf.7cdcb527db72b4f7e43a648b2fec165e.jpg,cat - siamese
7209,../Data/preprocessed\cat - siamese\Siamese_161_jpg.rf.d5597b568ce0e13dbfd634642aa85fdb.jpg,cat - siamese
7210,../Data/preprocessed\cat - siamese\Siamese_162_jpg.rf.121e0dd954777a2c51ba811921c70388.jpg,cat - siamese
7211,../Data/preprocessed\cat - siamese\Siamese_162_jpg.rf.1e673ac6c4337a1eb2a3667a61682ec7.jpg,cat - siamese
7212,../Data/preprocessed\cat - siamese\Siamese_162_jpg.rf.49df83352a486797abd002bcd8fb23ec.jpg,cat - siamese
7213,../Data/preprocessed\cat - siamese\Siamese_163_jpg.rf.016ddeabb1704da83502bcb956ffabd2.jpg,cat - siamese
7214,../Data/preprocessed\cat - siamese\Siamese_163_jpg.rf.25e03e054dbe090b62981c404cc8c174.jpg,cat - siamese
7215,../Data/preprocessed\cat - siamese\Siamese_163_jpg.rf.9588f1521f03919dd2864a31c13d693d.jpg,cat - siamese
7216,../Data/preprocessed\cat - siamese\Siamese_164_jpg.rf.0bfcc93133891bc84dc0f3edc338f37a.jpg,cat - siamese
7217,../Data/preprocessed\cat - siamese\Siamese_164_jpg.rf.ad59d7d9b7a36c8ea2534170071ae543.jpg,cat - siamese
7218,../Data/preprocessed\cat - siamese\Siamese_164_jpg.rf.f55c48b0fd9f6c9936ecf513548c4d9c.jpg,cat - siamese
7219,../Data/preprocessed\cat - siamese\Siamese_165_jpg.rf.0703de8d34480a4b759581fb85e7abcf.jpg,cat - siamese
7220,../Data/preprocessed\cat - siamese\Siamese_165_jpg.rf.118b4f3a81e7a4174aa79d907c458142.jpg,cat - siamese
7221,../Data/preprocessed\cat - siamese\Siamese_165_jpg.rf.f9c4fd9d011c689b16a99225a82502b7.jpg,cat - siamese
7222,../Data/preprocessed\cat - siamese\Siamese_167_jpg.rf.38ee6f8b524ab84cf2f7b6c4bac81e81.jpg,cat - siamese
7223,../Data/preprocessed\cat - siamese\Siamese_167_jpg.rf.c2e8e07961e5a9c7b9463930455c84e0.jpg,cat - siamese
7224,../Data/preprocessed\cat - siamese\Siamese_167_jpg.rf.ff3261890f912bf8777968d66ebfacf2.jpg,cat - siamese
7225,../Data/preprocessed\cat - siamese\Siamese_168_jpg.rf.1eb8a20f2c4e41365d2ef065eb7057dc.jpg,cat - siamese
7226,../Data/preprocessed\cat - siamese\Siamese_168_jpg.rf.bca6037741412ed4f0e7e295d15512b9.jpg,cat - siamese
7227,../Data/preprocessed\cat - siamese\Siamese_168_jpg.rf.cb338f6d36adc0e36bdad5f195480fd7.jpg,cat - siamese
7228,../Data/preprocessed\cat - siamese\Siamese_169_jpg.rf.8c2b9ac0fdeb2b859cf27a5cd8df591c.jpg,cat - siamese
7229,../Data/preprocessed\cat - siamese\Siamese_169_jpg.rf.dc7737ffb8f7158a69bc14f7efa6879f.jpg,cat - siamese
7230,../Data/preprocessed\cat - siamese\Siamese_169_jpg.rf.ec2c0258345f768f0cb122357c830e34.jpg,cat - siamese
7231,../Data/preprocessed\cat - siamese\Siamese_170_jpg.rf.4c3b404c4314388474bbb5ad2864a45c.jpg,cat - siamese
7232,../Data/preprocessed\cat - siamese\Siamese_170_jpg.rf.65631b2674c28f83c4a72f0d1a1a1fd6.jpg,cat - siamese
